"AccountRef.value","AccountRef.name","PaymentType","EntityRef.value","EntityRef.name","EntityRef.type","Credit","TotalAmt","PurchaseEx.any[0].name","PurchaseEx.any[0].declaredType","PurchaseEx.any[0].scope","PurchaseEx.any[0].value.Name","PurchaseEx.any[0].value.Value","PurchaseEx.any[0].nil","PurchaseEx.any[0].globalScope","PurchaseEx.any[0].typeSubstituted","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastUpdatedTime","DocNumber","TxnDate","DepartmentRef.value","DepartmentRef.name","CurrencyRef.value","CurrencyRef.name","PrivateNote","RemitToAddr.Id","RemitToAddr.Line1","PrintStatus","RemitToAddr.City","RemitToAddr.CountrySubDivisionCode","RemitToAddr.PostalCode","RemitToAddr.Line2","RemitToAddr.Line3","RemitToAddr.Line4","PaymentMethodRef.value","RemitToAddr.Line5","RecurDataRef.value","status","RemitToAddr.Country"
"37",Citi Card COSTCO,CreditCard,,,,False,"72.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46592","1","2025-08-12T17:28:22-07:00","2025-09-01T18:49:21-07:00",,"2025-08-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"76.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46593","0","2025-08-12T17:29:00-07:00","2025-08-12T17:29:00-07:00",,"2025-08-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"80.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46595","0","2025-08-12T17:30:09-07:00","2025-08-12T17:30:09-07:00",,"2025-08-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"81.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46596","0","2025-08-12T17:30:26-07:00","2025-08-12T17:30:26-07:00",,"2025-08-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"81.8",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46597","1","2025-08-12T17:30:47-07:00","2025-09-01T18:53:54-07:00",,"2025-08-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"83.98",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46599","0","2025-08-12T17:31:06-07:00","2025-08-12T17:31:06-07:00",,"2025-08-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"615",New York Times,Vendor,False,"24.04",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46600","0","2025-08-12T17:31:50-07:00","2025-08-12T17:31:50-07:00",,"2025-07-12","1",Hawaii Forest & Trail,USD,United States Dollar,PAYPAL *NY TIMES NYTIMES 402-935-7733 NY,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"87.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46601","0","2025-08-12T17:33:33-07:00","2025-08-12T17:33:33-07:00",,"2025-08-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"76.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46602","0","2025-08-12T17:34:07-07:00","2025-08-12T17:34:07-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"40.75",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46603","0","2025-08-12T17:34:18-07:00","2025-08-12T17:34:18-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"14.35",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46604","0","2025-08-12T17:34:30-07:00","2025-08-12T17:34:30-07:00",,"2025-08-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"16.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46605","0","2025-08-12T17:34:40-07:00","2025-08-12T17:34:40-07:00",,"2025-08-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"95.19",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46606","0","2025-08-12T17:34:55-07:00","2025-08-12T17:34:55-07:00",,"2025-08-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"741",WALMART,Vendor,False,"8.13",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46607","0","2025-08-12T17:36:38-07:00","2025-08-12T17:36:38-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,WAL-MART #2321 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"79.05",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46608","0","2025-08-12T17:46:14-07:00","2025-08-12T17:46:14-07:00",,"2025-07-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"86.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46609","0","2025-08-12T17:46:27-07:00","2025-08-12T17:46:27-07:00",,"2025-07-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"505",Home Depot,Vendor,False,"18.79",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46610","0","2025-08-12T17:46:45-07:00","2025-08-12T17:46:45-07:00",,"2025-07-09","1",Hawaii Forest & Trail,USD,United States Dollar,THE HOME DEPOT #1704 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"77.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46611","0","2025-08-12T17:47:06-07:00","2025-08-12T17:47:06-07:00",,"2025-07-10","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"78.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46612","1","2025-08-12T17:47:25-07:00","2025-08-18T17:10:36-07:00",,"2025-07-10","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"674",Shell,Vendor,False,"99.91",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46613","0","2025-08-12T17:47:57-07:00","2025-08-12T17:47:57-07:00",,"2025-07-12","1",Hawaii Forest & Trail,USD,United States Dollar,SHELL OIL XXXXXXX8005 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"674",Shell,Vendor,False,"88.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46614","0","2025-08-12T17:48:16-07:00","2025-08-12T17:48:16-07:00",,"2025-07-28","1",Hawaii Forest & Trail,USD,United States Dollar,SHELL OIL XXXXXXX2004 KAMUELA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"710",Texaco,Vendor,False,"86.48",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46615","0","2025-08-12T17:48:33-07:00","2025-08-12T17:48:33-07:00",,"2025-08-04","1",Hawaii Forest & Trail,USD,United States Dollar,TEXACO 0383092 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"76.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46616","0","2025-08-12T17:48:51-07:00","2025-08-12T17:48:51-07:00",,"2025-08-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"615",New York Times,Vendor,False,"24.04",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46617","0","2025-08-12T17:49:08-07:00","2025-08-12T17:49:08-07:00",,"2025-08-09","1",Hawaii Forest & Trail,USD,United States Dollar,PAYPAL *NY TIMES NYTIMES 402-935-7733 NY,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"26.4",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46618","0","2025-08-12T17:49:22-07:00","2025-08-12T17:49:22-07:00",,"2025-08-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"73.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46619","0","2025-08-12T17:51:35-07:00","2025-08-12T17:51:35-07:00",,"2025-08-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"688",Stamps.com,Vendor,False,"50.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46620","0","2025-08-12T17:51:58-07:00","2025-08-12T17:51:58-07:00",,"2025-07-25","1",Hawaii Forest & Trail,USD,United States Dollar,STAMPS.COM *USPOSTAGE 855-608-2677 TX,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"688",Stamps.com,Vendor,False,"21.93",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46621","0","2025-08-12T17:52:09-07:00","2025-08-12T17:52:09-07:00",,"2025-07-28","1",Hawaii Forest & Trail,USD,United States Dollar,STAMPS.COM 855-608-2677 TX,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"463",Google,Vendor,False,"8.46",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46622","0","2025-08-12T17:52:20-07:00","2025-08-12T17:52:20-07:00",,"2025-08-01","1",Hawaii Forest & Trail,USD,United States Dollar,Google GSUITE_birdfesthaw650-2530000 CA,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"1297",Apple,Vendor,False,"1.04",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46623","0","2025-08-12T17:53:47-07:00","2025-08-12T17:53:47-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,APPLE.COM/BILL 866-712-7753 CA,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"828",Kohanaiki,Vendor,False,"70.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46749","0","2025-08-14T12:16:17-07:00","2025-08-14T12:16:17-07:00",,"2025-07-10","1",Hawaii Forest & Trail,USD,United States Dollar,MS KOHANAIKI,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"1172",Credit Card Vendor,Vendor,True,"0.71",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"46750","0","2025-08-14T12:16:57-07:00","2025-08-14T12:16:57-07:00",,"2025-07-14","1",Hawaii Forest & Trail,USD,United States Dollar,RBT MS KOHANAIKI,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"670",Safeway,Vendor,False,"71.34",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46751","0","2025-08-14T12:17:13-07:00","2025-08-14T12:17:13-07:00",,"2025-07-21","1",Hawaii Forest & Trail,USD,United States Dollar,SAFEWAY FUEL 5814,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"749",Wikimedia,Vendor,False,"17.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46752","0","2025-08-14T12:17:26-07:00","2025-08-14T12:17:26-07:00",,"2025-07-22","1",Hawaii Forest & Trail,USD,United States Dollar,Wikimedia,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"754",Yelp,Vendor,False,"70.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46753","0","2025-08-14T12:18:07-07:00","2025-09-12T17:40:36-07:00",,"2025-08-01","1",Hawaii Forest & Trail,USD,United States Dollar,YELPINC* 855-380-9357,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"754",Yelp,Vendor,False,"75.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46755","0","2025-08-14T12:18:26-07:00","2025-08-14T12:18:26-07:00",,"2025-08-01","1",Hawaii Forest & Trail,USD,United States Dollar,YELPINC* 855-380-9357,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"583",Mailchimp,Vendor,False,"96.34",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46756","0","2025-08-14T12:24:05-07:00","2025-08-14T12:24:05-07:00",,"2025-07-21","1",Hawaii Forest & Trail,USD,United States Dollar,Mailchimp,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"486",Hawaii Public Radio,Vendor,False,"563.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46757","0","2025-08-14T12:51:04-07:00","2025-08-14T12:51:04-07:00",,"2025-08-01","1",Hawaii Forest & Trail,USD,United States Dollar,Hawaii Public Radio Un,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"15.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46758","0","2025-08-14T12:52:58-07:00","2025-08-14T12:52:58-07:00",,"2025-08-10","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com*4C7QW0N83 oven mitts,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"69.09",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46759","0","2025-08-14T12:53:17-07:00","2025-08-14T12:53:17-07:00",,"2025-08-10","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com*K88321MB3- tea,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"85.71",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46760","0","2025-08-14T12:53:37-07:00","2025-08-14T12:53:37-07:00",,"2025-08-06","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com*6R0027O13- cocoa,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"251.25",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46761","0","2025-08-14T12:55:38-07:00","2025-08-14T12:55:38-07:00",,"2025-08-06","1",Hawaii Forest & Trail,USD,United States Dollar,AMAZON MKTPL*H877B2SP3- gloves,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"251.25",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46762","0","2025-08-14T12:56:50-07:00","2025-08-14T12:56:50-07:00",,"2025-07-29","1",Hawaii Forest & Trail,USD,United States Dollar,AMAZON MKTPL*099TB8PS3- gloves,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"137.91",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46763","0","2025-08-14T13:02:56-07:00","2025-08-14T13:02:56-07:00",,"2025-07-31","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com*5T58Q1JI3 tea,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,,,,True,"3940.05",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"46764","0","2025-08-14T13:03:24-07:00","2025-08-14T13:03:24-07:00",,"2025-08-09","1",Hawaii Forest & Trail,USD,United States Dollar,Payment Received,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,,,,True,"69.09",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"46765","0","2025-08-14T13:09:48-07:00","2025-08-14T13:09:48-07:00",,"2025-08-02","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com Adjustment for Tea,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,,,,True,"23.03",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"46766","0","2025-08-14T13:10:06-07:00","2025-08-14T13:10:06-07:00",,"2025-08-12","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com Adjustment for Tea,,,,,,,,,,,,,,
"202",HI AIR KOZI,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"61.93",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46767","0","2025-08-14T13:22:45-07:00","2025-08-14T13:22:45-07:00",,"2025-08-07","2",Kohala Zipline,USD,United States Dollar,TST*HARBOR HOUSE KONA,,,,,,,,,,,,,,
"202",HI AIR KOZI,CreditCard,"897",KBank of Hawaii/Hawaiian Air {online},Vendor,True,"89.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"46768","0","2025-08-14T13:25:24-07:00","2025-08-14T13:25:24-07:00",,"2025-08-09","2",Kohala Zipline,USD,United States Dollar,Payment Received,,,,,,,,,,,,,,
"129",HFT Wire Account,Cash,"1176",QuickBooks Payments,Vendor,,"15.71",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46833","2","2025-08-17T17:37:13-07:00","2025-10-06T18:35:32-07:00",,"2025-08-17","1",Hawaii Forest & Trail,USD,United States Dollar,"System-recorded fee for QuickBooks Payments. Fee-name: DiscountRateFee, fee-type: Daily.",,,,,,,,,,,,,,
"129",HFT Wire Account,Check,,,,,"22284.03",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"46855","0","2025-08-18T13:24:38-07:00","2025-08-18T13:24:38-07:00",,"2025-08-18","1",Hawaii Forest & Trail,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"125",HFT Operating Account,Check,"402",Costco,Vendor,,"497.85",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"46861","0","2025-08-18T13:51:14-07:00","2025-08-18T13:51:14-07:00","22336","2025-08-17","1",Hawaii Forest & Trail,USD,United States Dollar,"juice, water tea","176","73-5600 Maiau Street",NotSet,Kailua-Kona,HI,"96740",,,,,,,,
"193",KOZI Wire Account,Check,,,,,"10.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"46872","1","2025-08-18T14:32:38-07:00","2025-08-18T14:32:52-07:00",SVCCHRG,"2025-08-15","2",Kohala Zipline,USD,United States Dollar,Service Charge,,,NotSet,,,,,,,,,,,
"193",KOZI Wire Account,Check,,,,,"2818.99",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"46875","0","2025-08-18T14:36:29-07:00","2025-08-18T14:36:29-07:00",,"2025-08-18","2",Kohala Zipline,USD,United States Dollar,,,,NotSet,,,,,,,,,,,
"191",KOZI Client Trust Account,Check,,,,,"36483.37",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"46878","0","2025-08-18T14:42:21-07:00","2025-08-18T14:42:21-07:00",,"2025-08-18","2",Kohala Zipline,USD,United States Dollar,Through 08/16/2025,,,NotSet,,,,,,,,,,,
"125",HFT Operating Account,Check,"351",Bank of Hawaii Bank Acct.,Vendor,,"1869.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"3",False,True,False,QBO,False,"46957","0","2025-08-19T13:27:09-07:00","2025-08-19T13:27:09-07:00",,"2025-08-22","1",Hawaii Forest & Trail,USD,United States Dollar,,"156",,NotSet,Bank of,HI,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"88.73",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46978","0","2025-08-19T14:39:45-07:00","2025-08-19T14:39:45-07:00",,"2025-08-12","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"79.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46979","0","2025-08-19T14:40:23-07:00","2025-08-19T14:40:23-07:00",,"2025-08-12","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
