"Id","Description","Amount","DetailType","AccountBasedExpenseLineDetail.ClassRef.value","AccountBasedExpenseLineDetail.ClassRef.name","AccountBasedExpenseLineDetail.AccountRef.value","AccountBasedExpenseLineDetail.AccountRef.name","AccountBasedExpenseLineDetail.BillableStatus","AccountBasedExpenseLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","AccountBasedExpenseLineDetail.CustomerRef.value","AccountBasedExpenseLineDetail.CustomerRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","ProjectRef.value","AccountBasedExpenseLineDetail.MarkupInfo.Percent","Parent_Entity"
"1",COSTCO GAS #0140 KAILUA KONA HI,"78.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48273","2025-09-14",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48274","2025-09-14",,,,,,,,Purchase
"1",COSTCO *DELIVERY 140 808-331-4800 HI,"1261.82",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48275","2025-09-12",,,,,,,,Purchase
"2","paper towels, clorox, wipes, pinesol, gloves and soap","126.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48275","2025-09-12",,,,,,,,Purchase
"1",PMT*HAWAII COUNTY VRL - 4639- 2 new vanity plates- AMAU & IWAIWA,"122.82",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"48276","2025-09-17",,,,,,,,Purchase
"1","System-recorded fee for QuickBooks Payments. Fee-name: DiscountRateFee, fee-type: Daily.","1.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"155",Credit Card Fees,NotBillable,NON,"48298","2025-09-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"78.14",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48309","2025-09-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.73",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48310","2025-09-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"76.86",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48311","2025-09-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"88.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48312","2025-09-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"77.77",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48313","2025-09-15",,,,,,,,Purchase
"1",Mail chimp,"48.17",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,HasBeenBilled,NON,"48314","2025-08-21",,"63",Kohala Zipline LLC,"48315",ReimburseCharge,,"0.0",Purchase
"2",Mailchimp,"48.17",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"48314","2025-08-21",,,,,,,,Purchase
"1",SHRM Membership,"149.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,HasBeenBilled,NON,"48316","2025-08-31",,"63",Kohala Zipline LLC,"48317",ReimburseCharge,,"0.0",Purchase
"2",SOCIETYFORHUMANRESOURC,"149.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"48316","2025-08-31",,,,,,,,Purchase
"1",Hawaii Public Radio Un,"563.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48318","2025-09-01",,,,,,,,Purchase
"1",Amazon.com*7Q4RP5Y83- cocoa,"85.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48319","2025-09-02",,,,,,,,Purchase
"1",tea,"27.79",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48320","2025-09-07",,,,,,,,Purchase
"2",belt for leaf blower,"12.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48320","2025-09-07",,,,,,,,Purchase
"1",AMAZON MKTPL*0Z9AD3R53- heated mirror,"36.63",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48321","2025-09-11",,,,,,,,Purchase
"1",AMAZON MKTPL*E23I75PR3- vacuum,"133.51",AccountBasedExpenseLineDetail,"842100",HFTCO,"93",Equipment,NotBillable,NON,"48322","2025-09-06",,,,,,,,Purchase
"1",AMAZON MKTPL*OM7QX4E03- measuring cups,"37.46",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48323","2025-09-06",,,,,,,,Purchase
"1",Wikimedia,"17.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"116",Donations & Gifts,NotBillable,NON,"48324","2025-08-22",,,,,,,,Purchase
"1",TEXACO 0200400,"82.99",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48325","2025-08-25",,,,,,,,Purchase
"1",UBER   *TRIP,"56.49",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"48326","2025-09-07",,,,,,,,Purchase
"1",Adobe,"131.91",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,HasBeenBilled,NON,"48327","2025-08-25",,"63",Kohala Zipline LLC,"48328",ReimburseCharge,,"0.0",Purchase
"2",Adobe,"131.91",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"48327","2025-08-25",,,,,,,,Purchase
"1",YELPINC* 855-380-9357,"75.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,HasBeenBilled,NON,"48329","2025-09-01",,"63",Kohala Zipline LLC,"48330",ReimburseCharge,,"0.0",Purchase
"1",YELPINC* 855-380-9357,"70.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48331","2025-09-01",,,,,,,,Purchase
"1",,"1421.97",AccountBasedExpenseLineDetail,"842100",HFTCO,"1150040001",MB SP New Loan 2-201C,NotBillable,NON,"48351","2025-09-22",online,,,,,,,Purchase
"2",,"447.03",AccountBasedExpenseLineDetail,"842100",HFTCO,"78",Interest Expense,NotBillable,NON,"48351","2025-09-22",online,,,,,,,Purchase
"1",,"1421.97",AccountBasedExpenseLineDetail,"842100",HFTCO,"1150040000",MB SP New Loan 1-200C,NotBillable,NON,"48350","2025-09-22",online,,,,,,,Purchase
"2",,"447.03",AccountBasedExpenseLineDetail,"842100",HFTCO,"78",Interest Expense,NotBillable,NON,"48350","2025-09-22",online,,,,,,,Purchase
"1",,"13.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"48352","2025-09-18",online,,,,,,,Purchase
"1",,"13.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"48353","2025-09-18",online,,,,,,,Purchase
"3","3rd Qtr Income Taxes","6236.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"115",Other Taxes,NotBillable,NON,"48374","2025-09-16",Online,,,,,,,Purchase
"1",,"26130.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"125",HFT Operating Account,NotBillable,NON,"48382","2025-09-22",,,,,,,,Purchase
"1",Curtis Van Zandt,"35.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"147",Payroll Related Expenses,NotBillable,NON,"48390","2025-09-18",Online,,,,,,,Purchase
"1",,"10.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"48394","2025-09-15",SVCCHRG,,,,,,,Purchase
"1",STARBUCKS STORE 20000- Office Drinks,"60.39",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"48402","2025-09-12",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"81.82",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48403","2025-09-17",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"44.15",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48404","2025-09-15",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"54.09",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48405","2025-09-15",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"28.54",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48406","2025-09-20",,,,,,,,Purchase
"1",ROCK AUTO - 3567- tie rods,"126.42",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"48407","2025-09-15",,,,,,,,Purchase
"1",CARTOW KOHALA - 3567- Tie rod install Tundra,"376.96",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"48408","2025-09-20",,,,,,,,Purchase
"1","LEX BRODIES WAIMEA - 3567- struts, alignment and control arms","2244.33",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"48409","2025-09-13",,,,,,,,Purchase
"1","FSP*CREATIVE ARTS HAWA - 6677- Jason, Jono & Rob","48.69",AccountBasedExpenseLineDetail,"842100",HFTCO,"147",Payroll Related Expenses,NotBillable,NON,"48410","2025-09-20",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 9187- adaptors,"17.26",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48411","2025-09-20",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 9187- hex nipple brass,"6.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48412","2025-09-20",,,,,,,,Purchase
"1",NAPA ONLINE - 9187,"8.37",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48413","2025-09-20",,,,,,,,Purchase
"1",KAILUA-KONA 0021883 - 9187,"7.31",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48414","2025-09-19",,,,,,,,Purchase
"1",WAL-MART #2321 KAILUA KONA HI- made good bars,"39.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48415","2025-09-17",,,,,,,,Purchase
"1","THE HOME DEPOT #1704 KAILUA KONA HI- command hooks, air freshner","17.91",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48416","2025-09-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48417","2025-09-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"80.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48418","2025-09-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"33.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48419","2025-09-17",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 9187,"25.79",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"48420","2025-09-19",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"66.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48472","2025-09-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"67.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48473","2025-09-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"35.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48474","2025-09-20",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"75.53",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48475","2025-09-19",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48476","2025-09-19",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"55.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48477","2025-09-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"83.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48478","2025-09-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"75.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48479","2025-09-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"40.3",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48480","2025-09-20",,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 6677- Kawiwi,"2202.94",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48481","2025-09-19",,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 6677- Uluhe,"557.76",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48482","2025-09-19",,,,,,,,Purchase
"1",PMT*HAWAII COUNTY VRL - 4639,"122.82",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"48483","2025-09-17",,,,,,,,Purchase
"1",PURCHASE ADJUSTMENT - 4639,"122.82",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"48484","2025-09-20",,,,,,,,Purchase
"1",,"111.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"48552","2025-09-25",SVCCHRG,,,,,,,Purchase
"1","401k","7906.62",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48557","2025-09-22",Online,,,,,,,Purchase
"1",,"75.87",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"48563","2025-09-25",SVCCHRG,,,,,,,Purchase
"1",,"88.34",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"48575","2025-09-25",SVCCHRG,,,,,,,Purchase
"1",,"93.68",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"48582","2025-09-25",SVCCHRG,,,,,,,Purchase
"1",,"397.18",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48586","2025-09-23",Online,,,,,,,Purchase
"1",CAPITAL ONE AUTOPAY PYMT - 5484,"24170.57",AccountBasedExpenseLineDetail,"842100",HFTCO,"125",HFT Operating Account,NotBillable,NON,"48683","2025-09-27",,,,,,,,Purchase
"1",CAPITAL ONE AUTOPAY PYMT AuthDate 27-Sep - 0837,"15596.4",AccountBasedExpenseLineDetail,"842103",KOZICO,"192",KOZI Operating Account,NotBillable,NON,"48688","2025-09-27",,,,,,,,Purchase
"1",Lysol,"26.16",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"48694","2025-09-26","11586",,,,,,,Purchase
"2",stamps,"155.5",AccountBasedExpenseLineDetail,"842103",KOZICO,"118",Postage & Delivery,HasBeenBilled,NON,"48694","2025-09-26","11586","168",KHawaii Forest & Trail.,"48695",ReimburseCharge,,"0.0",Purchase
"3",,"155.5",AccountBasedExpenseLineDetail,"842103",KOZICO,"118",Postage & Delivery,NotBillable,NON,"48694","2025-09-26","11586",,,,,,,Purchase
"1",,"1228.27",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48696","2025-09-26",,"131",Direct,,,,,Purchase
"1",,"613.98",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48697","2025-09-26",,"131",Direct,,,,,Purchase
"1",,"306.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48698","2025-09-26",,"131",Direct,,,,,Purchase
"1",,"613.98",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48699","2025-09-26",,"131",Direct,,,,,Purchase
"1",,"613.98",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48700","2025-09-26",,"131",Direct,,,,,Purchase
"1",,"1535.41",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48702","2025-09-26","5","131",Direct,,,,,Purchase
"1",,"306.84",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"48703","2025-09-26","6","131",Direct,,,,,Purchase
"1",Gross Wages,"73773.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"2",FICA-Social Security,"4528.24",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"3",FICA-Medicare,"1059.05",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"4",Federal Unemployment,"2.61",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"5",State Unemployment,"466.86",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"6",Hawaii TDI,"335.89",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"7",EPLI,"184.42",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"8",Workers Comp,"3739.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"9",Admin Fees,"825.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"10",T&A Fees,"29.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"11",Sales Tax,"56.17",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"12",Compliance Reporting Fee,"338.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"13",Employee Deductions,-8236.45,AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"48821","2025-10-07",Online,,,,,,,Purchase
"14",Gross Wages,"24859.91",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"15",FICA-Social Security,"1757.31",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"16",FICA-Medicare,"410.98",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"17",Federal Unemployment,"20.08",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"18",State Unemployment,"243.33",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"19",Hawaii TDI,"120.18",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"20",EPLI,"62.15",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"21",Workers Comp,"2426.57",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"22",Admin Fee,"522.5",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"23",T&A Fees,"18.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"24",Sales Tax,"41.39",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"25",Compliance Reporting Fee,"338.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"26",Employee Deductions,-935.49,AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"48822","2025-10-07",Online,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"93.13",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48855","2025-09-30",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48856","2025-09-26",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"80.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48857","2025-09-26",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48858","2025-09-25",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"72.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48859","2025-09-25",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"70.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48860","2025-09-29",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"73.11",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48861","2025-09-29",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"42.89",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48862","2025-09-23",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"83.59",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48863","2025-09-23",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"72.81",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48864","2025-09-22",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"69.34",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48865","2025-09-22",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"85.07",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48866","2025-09-23",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"83.95",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48867","2025-09-24",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"68.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48868","2025-09-24",,,,,,,,Purchase
"1",ISLAND NATURALS KONA KAILUA KONA HI- extreme allergies for cruise ship guest,"8.46",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48871","2025-09-30",,,,,,,,Purchase
"1",TST*LELES BAKERY & RES - 9187- testing catering,"17.76",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48872","2025-09-30",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"89.73",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48873","2025-09-26",,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 6677- Wauke,"855.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48874","2025-10-01",,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 6677- ZJZ422,"849.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48875","2025-09-27",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 4639- flag stakes and tape,"48.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"95",Trail & Road,NotBillable,NON,"48876","2025-09-25",,,,,,,,Purchase
"1",KONA-KOHALA CHAMBER OF - 6677- Refund on Nic's labor law seminar,"392.67",AccountBasedExpenseLineDetail,"842100",HFTCO,"86",Education & Seminars,NotBillable,NON,"48883","2025-10-01",,,,,,,,Purchase
"1",HAWAII ISLAND CHAMBER - 2436- Katy Labor Law Seminar,"475.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"86",Education & Seminars,NotBillable,NON,"48884","2025-09-23",,,,,,,,Purchase
"1",TARGET.COM - 9187- Hot cocoa,"33.42",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48885","2025-09-24",,,,,,,,Purchase
"1",AMAZON MKTPL*D44MK3RR3- Side mirror,"36.63",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48887","2025-09-24",,,,,,,,Purchase
"1",AMAZON MKTPL*XG0QU59J3- Hot cocoa and ginger chews,"125.16",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48889","2025-09-28",,,,,,,,Purchase
"1",Amazon Prime,"261.26",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,HasBeenBilled,NON,"48890","2025-09-29",,"63",Kohala Zipline LLC,"48891",ReimburseCharge,,"0.0",Purchase
"2",B2B Prime*NJ0XS6XS1,"261.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"48890","2025-09-29",,,,,,,,Purchase
"1",Amazon.com*NV6KF4170- Hot cocoa,"95.14",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"48892","2025-10-01",,,,,,,,Purchase
"1",Amazon.com*J82CP0E93 - 2436- air filters,"48.45",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"48895","2025-09-20",,,,,,,,Purchase
