"Id","Amount","DetailType","JournalEntryLineDetail.PostingType","JournalEntryLineDetail.AccountRef.value","JournalEntryLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","JournalEntryLineDetail.Entity.Type","JournalEntryLineDetail.Entity.EntityRef.value","JournalEntryLineDetail.Entity.EntityRef.name","JournalEntryLineDetail.ClassRef.value","JournalEntryLineDetail.ClassRef.name","JournalEntryLineDetail.DepartmentRef.value","JournalEntryLineDetail.DepartmentRef.name","Description","ProjectRef.value","Parent_Entity"
"26","14375.02",JournalEntryLineDetail,Debit,"140",Payroll:Salaries & Wages:Owner,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Regular,,JournalEntry
"27","5.46",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Overtime,,JournalEntry
"28","559.91",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Paid Time Off,,JournalEntry
"29","12114.3",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Regular,,JournalEntry
"30","1691.0",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Service Fees,,JournalEntry
"31","714.9",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Volunteer Time,,JournalEntry
"32","257.68",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Wellness Leave,,JournalEntry
"33","208.76",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Overtime,,JournalEntry
"34","2400.0",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Paid Time Off,,JournalEntry
"35","20693.36",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Regular,,JournalEntry
"36","5302.5",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Service Fees,,JournalEntry
"37","256.0",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Sick Pay,,JournalEntry
"38","2141.0",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Volunteer Time,,JournalEntry
"39","275.0",JournalEntryLineDetail,Debit,"165",Tours:Labor:Salaries & Wages:Warehouse,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Paid Time Off,,JournalEntry
"40","4409.08",JournalEntryLineDetail,Debit,"165",Tours:Labor:Salaries & Wages:Warehouse,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Regular,,JournalEntry
"41","726.6",JournalEntryLineDetail,Debit,"165",Tours:Labor:Salaries & Wages:Warehouse,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Service Fees,,JournalEntry
"42","95.57",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-MEDICARE,,JournalEntry
"43","408.61",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-OASDI,,JournalEntry
"44","66.88",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,SUTA,,JournalEntry
"45","97.88",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-MEDICARE,,JournalEntry
"46","418.55",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-OASDI,,JournalEntry
"47","30.34",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,SUTA,,JournalEntry
"48","208.43",JournalEntryLineDetail,Debit,"145",Payroll:Payroll Taxes:Owner,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-MEDICARE,,JournalEntry
"49","891.25",JournalEntryLineDetail,Debit,"145",Payroll:Payroll Taxes:Owner,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-OASDI,,JournalEntry
"50","33.67",JournalEntryLineDetail,Debit,"145",Payroll:Payroll Taxes:Owner,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,SUTA,,JournalEntry
"51","221.45",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-MEDICARE,,JournalEntry
"52","946.89",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-OASDI,,JournalEntry
"53","0.65",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FUTA,,JournalEntry
"54","112.63",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,SUTA,,JournalEntry
"55","443.18",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-MEDICARE,,JournalEntry
"56","1894.95",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-OASDI,,JournalEntry
"57","4.15",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FUTA,,JournalEntry
"58","286.96",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,SUTA,,JournalEntry
"59","76.61",JournalEntryLineDetail,Debit,"168",Tours:Labor:Payroll Taxes:Warehouse,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-MEDICARE,,JournalEntry
"60","327.56",JournalEntryLineDetail,Debit,"168",Tours:Labor:Payroll Taxes:Warehouse,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,FICA-OASDI,,JournalEntry
"61","54.65",JournalEntryLineDetail,Debit,"168",Tours:Labor:Payroll Taxes:Warehouse,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,SUTA,,JournalEntry
"62","40.29",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,B-Sales Tax,,JournalEntry
"63","855.0",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,B-T&A Fee PEPM,,JournalEntry
"64","198.93",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,B-EPLI,,JournalEntry
"65","357.95",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,B-Hawaii TDI,,JournalEntry
"66","4157.11",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"48344","2025-09-15","20250906",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,Workers Comp Premium,,JournalEntry
"0","33927.27",JournalEntryLineDetail,Credit,"50",Accrued Liabilities:Accrued Payroll,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,"09.22.2025",,JournalEntry
"1","255.81",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,"401k Standalone",,JournalEntry
"2","62.56",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,CL-Dent Pre-Tax,,JournalEntry
"3","48.48",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,CLT 401k-Roth,,JournalEntry
"4","8.52",JournalEntryLineDetail,Credit,"133",Payroll:Fringe Benefits:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Med Pre-Tax,,JournalEntry
"5","0.9",JournalEntryLineDetail,Credit,"188",Tours:Labor:Fringe Benefits:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,CL-Dent Pre-Tax,,JournalEntry
"6","92.89",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,"401k Standalone",,JournalEntry
"7","108.58",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,CL-Dent Pre-Tax,,JournalEntry
"8","142.14",JournalEntryLineDetail,Credit,"161",Tours:Labor:Fringe Benefits:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Med Pre-Tax,,JournalEntry
"9","240.0",JournalEntryLineDetail,Debit,"137",Payroll:Salaries & Wages:Admin,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Paid Time Off,,JournalEntry
"10","2223.0",JournalEntryLineDetail,Debit,"137",Payroll:Salaries & Wages:Admin,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Regular,,JournalEntry
"11","300.0",JournalEntryLineDetail,Debit,"137",Payroll:Salaries & Wages:Admin,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Volunteer Time,,JournalEntry
"12","805.26",JournalEntryLineDetail,Debit,"139",Payroll:Salaries & Wages:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Paid Time Off,,JournalEntry
"13","6966.83",JournalEntryLineDetail,Debit,"139",Payroll:Salaries & Wages:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Regular,,JournalEntry
"14","1801.56",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Regular,,JournalEntry
"15","158.53",JournalEntryLineDetail,Debit,"141",Payroll:Salaries & Wages:Sales,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Service Fees,,JournalEntry
"16","1888.3",JournalEntryLineDetail,Debit,"190",Tours:Labor:Salaries & Wages:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Regular,,JournalEntry
"17","357.66",JournalEntryLineDetail,Debit,"190",Tours:Labor:Salaries & Wages:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Service Fees,,JournalEntry
"18","750.0",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Paid Time Off,,JournalEntry
"19","11918.46",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Regular,,JournalEntry
"20","1259.8",JournalEntryLineDetail,Debit,"164",Tours:Labor:Salaries & Wages:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Service Fees,,JournalEntry
"21","40.06",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"22","171.31",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"23","27.91",JournalEntryLineDetail,Debit,"143",Payroll:Payroll Taxes:Admin,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,SUTA,,JournalEntry
"24","111.66",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"25","477.46",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"26","78.5",JournalEntryLineDetail,Debit,"144",Payroll:Payroll Taxes:Operations,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,SUTA,,JournalEntry
"27","28.42",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"28","121.54",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"29","19.79",JournalEntryLineDetail,Debit,"146",Payroll:Payroll Taxes:Sales,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,SUTA,,JournalEntry
"30","32.55",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"31","139.21",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"32","1.87",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FUTA,,JournalEntry
"33","22.68",JournalEntryLineDetail,Debit,"189",Tours:Labor:Payroll Taxes:Fleet,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,SUTA,,JournalEntry
"34","198.32",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-MEDICARE,,JournalEntry
"35","848.02",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,FICA-OASDI,,JournalEntry
"36","140.67",JournalEntryLineDetail,Debit,"167",Tours:Labor:Payroll Taxes:Guide,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,SUTA,,JournalEntry
"37","25.52",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,B-Sales Tax,,JournalEntry
"38","541.5",JournalEntryLineDetail,Debit,"147",Payroll:Payroll Related Expenses,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,B-T&A Fee PEPM,,JournalEntry
"39","71.66",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,B-EPLI,,JournalEntry
"40","143.1",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,B-Hawaii TDI,,JournalEntry
"41","2736.0",JournalEntryLineDetail,Debit,"88",General & Admin Expenses:Insurance,"48345","2025-09-15","2025091507",,,,"842103",KOZICO,"2",Kohala Zipline,Workers Comp Premium,,JournalEntry
"0","26658.3",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48370","2025-09-19","2025091901",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","26658.3",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48370","2025-09-19","2025091901",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4649.58",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48371","2025-09-17","2025091701",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4649.58",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48371","2025-09-17","2025091701",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4490.69",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48372","2025-09-18","2025091801",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4490.69",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48372","2025-09-18","2025091801",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","10699.13",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48373","2025-09-16","2025091601",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","10699.13",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48373","2025-09-16","2025091601",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","102864.83",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"48375","2025-09-15","2025091501",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","102864.83",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"48375","2025-09-15","2025091501",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4105.88",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48376","2025-09-19","2025091902",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4105.88",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"48376","2025-09-19","2025091902",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","10026.23",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48377","2025-09-18","2025091802",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","10026.23",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"48377","2025-09-18","2025091802",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4314.59",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48378","2025-09-17","2025091702",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4314.59",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"48378","2025-09-17","2025091702",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","1227.96",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48379","2025-09-16","2025091602",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","1227.96",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"48379","2025-09-16","2025091602",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","29738.91",JournalEntryLineDetail,Debit,"124",HFT Client Trust Account,"48380","2025-09-15","2025091502",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","29738.91",JournalEntryLineDetail,Credit,"123",HFT Boh Trust Sweep Acct,"48380","2025-09-15","2025091502",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","2302.24",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"48383","2025-09-19","2025091903",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","2302.24",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"48383","2025-09-19","2025091903",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","888.07",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"48384","2025-09-18","2025091803",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","888.07",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"48384","2025-09-18","2025091803",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","1773.71",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"48385","2025-09-17","2025091703",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","1773.71",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"48385","2025-09-17","2025091703",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","784.57",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"48386","2025-09-16","2025091603",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","784.57",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"48386","2025-09-16","2025091603",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","7935.65",JournalEntryLineDetail,Debit,"191",KOZI Client Trust Account,"48387","2025-09-15","2025091503",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","7935.65",JournalEntryLineDetail,Credit,"185",KOZI BOH Trust Sweep Acct,"48387","2025-09-15","2025091503",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","9937.91",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"48388","2025-09-19","2025091904",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","9937.91",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"48388","2025-09-19","2025091904",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","719.22",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"48389","2025-09-18","2025091804",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","719.22",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"48389","2025-09-18","2025091804",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","19.11",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"48391","2025-09-17","2025091704",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","19.11",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"48391","2025-09-17","2025091704",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","1055.19",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"48392","2025-09-16","2025091604",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","1055.19",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"48392","2025-09-16","2025091604",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","28116.53",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"48393","2025-09-15","2025091504",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","28116.53",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"48393","2025-09-15","2025091504",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","2917.86",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48551","2025-09-26","2025092601",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","2917.86",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48551","2025-09-26","2025092601",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4504.89",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"48553","2025-09-25","2025092501",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4504.89",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"48553","2025-09-25","2025092501",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","1013.05",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48554","2025-09-24","2025092401",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","1013.05",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48554","2025-09-24","2025092401",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","10348.51",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48555","2025-09-23","2025092301",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","10348.51",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48555","2025-09-23","2025092301",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","37136.25",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"48556","2025-09-22","2025092201",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","37136.25",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"48556","2025-09-22","2025092201",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","1758.93",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48562","2025-09-26","2025092602",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","1758.93",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"48562","2025-09-26","2025092602",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","10056.8",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48564","2025-09-25","2025092502",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","10056.8",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"48564","2025-09-25","2025092502",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","9049.63",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"48565","2025-09-24","2025092402",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
